# mean, investigation_time=1.0, imt="SA(0.2)"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,3.788039E-01,3.504989E-01,3.088277E-01,2.538772E-01,1.969217E-01,1.388537E-01,9.553763E-02,6.051249E-02,3.512901E-02,1.854651E-02,9.587587E-03,4.535669E-03,2.276176E-03,1.068801E-03,4.658264E-04,1.848014E-04,7.296989E-05,2.612386E-05,1.042532E-05
72.61000,23.03000,0.00000,1.442542E-01,1.240188E-01,9.674378E-02,6.658808E-02,4.229219E-02,2.381257E-02,1.345993E-02,6.967312E-03,3.280014E-03,1.385769E-03,5.813548E-04,2.232564E-04,9.503149E-05,3.828914E-05,1.446233E-05,4.986336E-06,1.720789E-06,5.345534E-07,1.907849E-07
72.85000,19.11000,0.00000,1.896792E-01,1.652914E-01,1.318811E-01,9.393081E-02,6.226128E-02,3.704565E-02,2.211465E-02,1.218591E-02,6.168139E-03,2.837230E-03,1.291745E-03,5.333904E-04,2.359494E-04,9.562766E-05,3.480353E-05,1.099968E-05,3.359514E-06,8.588411E-07,2.435919E-07
73.75000,17.40000,0.00000,3.310535E-01,3.152879E-01,2.911325E-01,2.574998E-01,2.197196E-01,1.759190E-01,1.369020E-01,9.817626E-02,6.331464E-02,3.574929E-02,1.880879E-02,8.661694E-03,4.098762E-03,1.746212E-03,6.583238E-04,2.130683E-04,6.593829E-05,1.698782E-05,4.855795E-06
74.80000,34.08000,0.00000,6.373314E-01,6.107963E-01,5.701490E-01,5.102358E-01,4.368731E-01,3.458377E-01,2.630222E-01,1.825402E-01,1.136175E-01,6.242620E-02,3.255722E-02,1.513312E-02,7.378493E-03,3.329409E-03,1.370516E-03,4.951401E-04,1.685360E-04,4.624623E-05,1.305411E-05
76.95000,8.50000,0.00000,3.929713E-02,3.431810E-02,2.748334E-02,1.960456E-02,1.285434E-02,7.374488E-03,4.161319E-03,2.120376E-03,9.826276E-04,4.168348E-04,1.785489E-04,6.913865E-05,2.837642E-05,1.033893E-05,3.300138E-06,9.238491E-07,2.633698E-07,6.302497E-08,1.529494E-08
77.11000,28.56000,0.00000,1.740129E-01,1.567610E-01,1.344178E-01,1.080221E-01,8.303226E-02,5.903023E-02,4.149017E-02,2.714199E-02,1.639412E-02,9.037898E-03,4.852609E-03,2.362884E-03,1.195729E-03,5.532427E-04,2.293882E-04,8.213612E-05,2.792897E-05,8.040491E-06,2.557919E-06
77.58000,12.98000,0.00000,6.468709E-02,5.786521E-02,4.834884E-02,3.695196E-02,2.657058E-02,1.737994E-02,1.133126E-02,6.874374E-03,3.846093E-03,1.939447E-03,9.342798E-04,3.893508E-04,1.647803E-04,6.046265E-05,1.900972E-05,5.139227E-06,1.404931E-06,3.097924E-07,6.555359E-08
78.04000,30.33000,0.00000,4.825436E-01,4.420002E-01,3.902705E-01,3.280163E-01,2.659459E-01,2.022664E-01,1.524924E-01,1.088472E-01,7.325740E-02,4.611413E-02,2.853355E-02,1.641181E-02,9.778718E-03,5.516556E-03,2.950639E-03,1.498850E-03,7.892444E-04,4.077215E-04,2.347585E-04
78.46000,17.45000,0.00000,7.685202E-02,6.744900E-02,5.464101E-02,4.002636E-02,2.745942E-02,1.690447E-02,1.029320E-02,5.714492E-03,2.884712E-03,1.322351E-03,6.037100E-04,2.497798E-04,1.094333E-04,4.322585E-05,1.518801E-05,4.720992E-06,1.477162E-06,4.052522E-07,1.162266E-07
