# mean, investigation_time=1.0, imt="PGA"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,3.205123E-01,2.748387E-01,2.211941E-01,1.641478E-01,1.156175E-01,7.447364E-02,4.823279E-02,2.933113E-02,1.667717E-02,8.732118E-03,4.490924E-03,2.100136E-03,1.035665E-03,4.741490E-04,1.985552E-04,7.307319E-05,2.618111E-05,8.562704E-06,3.215937E-06
72.61000,23.03000,0.00000,1.033203E-01,7.622236E-02,5.005483E-02,2.885558E-02,1.565387E-02,7.562880E-03,3.807331E-03,1.800004E-03,8.130097E-04,3.537419E-04,1.619613E-04,7.038116E-05,3.331662E-05,1.461325E-05,5.733572E-06,1.909424E-06,6.031359E-07,1.674335E-07,5.350038E-08
72.85000,19.11000,0.00000,1.411613E-01,1.080358E-01,7.515088E-02,4.731052E-02,2.872364E-02,1.609465E-02,9.391077E-03,5.204994E-03,2.722241E-03,1.310609E-03,6.170269E-04,2.573939E-04,1.122484E-04,4.390892E-05,1.501906E-05,4.289507E-06,1.141877E-06,2.452157E-07,5.762085E-08
73.75000,17.40000,0.00000,2.962780E-01,2.695436E-01,2.363277E-01,1.976112E-01,1.594468E-01,1.196410E-01,8.761769E-02,5.903492E-02,3.596524E-02,1.933727E-02,9.766149E-03,4.291489E-03,1.935794E-03,7.780993E-04,2.717472E-04,7.928439E-05,2.113687E-05,4.674463E-06,1.152784E-06
74.80000,34.08000,0.00000,5.626572E-01,5.049650E-01,4.297136E-01,3.385285E-01,2.497525E-01,1.645017E-01,1.050397E-01,6.083673E-02,3.221947E-02,1.584916E-02,8.099734E-03,4.074635E-03,2.284084E-03,1.268199E-03,6.989323E-04,3.841842E-04,2.246841E-04,1.287024E-04,7.819506E-05
76.95000,8.50000,0.00000,6.473713E-03,4.865791E-03,3.301254E-03,1.986364E-03,1.115444E-03,5.457955E-04,2.703810E-04,1.230035E-04,5.294813E-05,2.209481E-05,9.898082E-06,4.294585E-06,2.059840E-06,9.216030E-07,3.699609E-07,1.252030E-07,3.856544E-08,9.235492E-09,2.013412E-09
77.11000,28.56000,0.00000,1.376352E-01,1.153774E-01,9.142625E-02,6.770077E-02,4.830889E-02,3.195632E-02,2.131683E-02,1.339942E-02,7.885481E-03,4.271555E-03,2.257270E-03,1.074864E-03,5.298399E-04,2.360807E-04,9.203244E-05,2.977961E-05,8.910866E-06,2.237534E-06,6.279954E-07
77.58000,12.98000,0.00000,2.447496E-02,1.845270E-02,1.230364E-02,7.010313E-03,3.587072E-03,1.516668E-03,6.349750E-04,2.336686E-04,7.922862E-05,2.660933E-05,1.050719E-05,4.336342E-06,2.063056E-06,9.227895E-07,3.700094E-07,1.253114E-07,3.839974E-08,9.084441E-09,1.968022E-09
78.04000,30.33000,0.00000,4.056941E-01,3.485361E-01,2.828259E-01,2.130985E-01,1.534435E-01,1.021464E-01,6.860886E-02,4.364394E-02,2.629956E-02,1.492308E-02,8.500438E-03,4.585600E-03,2.647014E-03,1.482302E-03,8.108858E-04,4.382613E-04,2.518888E-04,1.433900E-04,8.854511E-05
78.46000,17.45000,0.00000,4.985744E-02,3.902103E-02,2.794593E-02,1.804226E-02,1.100029E-02,6.001289E-03,3.337690E-03,1.738579E-03,8.577257E-04,3.982596E-04,1.870138E-04,8.036559E-05,3.668996E-05,1.521522E-05,5.579355E-06,1.722712E-06,4.990007E-07,1.143581E-07,2.387497E-08
