# mean, investigation_time=1.0, imt="PGA"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,3.214415E-01,2.771119E-01,2.244620E-01,1.677810E-01,1.189533E-01,7.700620E-02,4.987708E-02,3.009811E-02,1.679131E-02,8.530274E-03,4.249591E-03,1.928797E-03,9.330237E-04,4.221741E-04,1.763806E-04,6.514590E-05,2.347449E-05,7.706906E-06,2.878352E-06
72.61000,23.03000,0.00000,1.036506E-01,7.658127E-02,5.041078E-02,2.921714E-02,1.601813E-02,7.895604E-03,4.073069E-03,1.973887E-03,9.009566E-04,3.848127E-04,1.683716E-04,6.845927E-05,3.049822E-05,1.264838E-05,4.743937E-06,1.531328E-06,4.811482E-07,1.366092E-07,4.498771E-08
72.85000,19.11000,0.00000,1.412049E-01,1.080450E-01,7.507017E-02,4.719209E-02,2.862523E-02,1.601831E-02,9.305975E-03,5.093630E-03,2.595886E-03,1.200313E-03,5.410527E-04,2.162922E-04,9.158826E-05,3.507084E-05,1.188348E-05,3.402749E-06,9.177987E-07,2.007225E-07,4.758271E-08
73.75000,17.40000,0.00000,3.003777E-01,2.746300E-01,2.422773E-01,2.040900E-01,1.659587E-01,1.255409E-01,9.230382E-02,6.191241E-02,3.698801E-02,1.917556E-02,9.290805E-03,3.916269E-03,1.714757E-03,6.735761E-04,2.322044E-04,6.764309E-05,1.811751E-05,4.014469E-06,9.379295E-07
74.80000,34.08000,0.00000,5.636518E-01,5.104657E-01,4.413765E-01,3.576467E-01,2.745658E-01,1.905427E-01,1.271945E-01,7.609867E-02,4.051819E-02,1.910374E-02,8.788145E-03,3.612493E-03,1.550521E-03,5.810374E-04,1.789278E-04,4.239402E-05,9.909756E-06,2.133760E-06,8.203590E-07
76.95000,8.50000,0.00000,2.945906E-02,2.258348E-02,1.557826E-02,9.497525E-03,5.437729E-03,2.794751E-03,1.500410E-03,7.647357E-04,3.685660E-04,1.629523E-04,7.032740E-05,2.636307E-05,1.031519E-05,3.587578E-06,1.115757E-06,3.055023E-07,7.885467E-08,1.458296E-08,2.299746E-09
77.11000,28.56000,0.00000,1.408434E-01,1.185519E-01,9.450039E-02,7.054587E-02,5.081886E-02,3.396832E-02,2.277024E-02,1.423598E-02,8.205771E-03,4.291783E-03,2.182517E-03,9.980020E-04,4.756177E-04,2.048181E-04,7.722449E-05,2.432927E-05,7.231524E-06,1.839607E-06,5.186335E-07
77.58000,12.98000,0.00000,5.153214E-02,4.198333E-02,3.176055E-02,2.213238E-02,1.488424E-02,9.304831E-03,5.936178E-03,3.546452E-03,1.941261E-03,9.391999E-04,4.264133E-04,1.637115E-04,6.395520E-05,2.175080E-05,6.508055E-06,1.703162E-06,4.227926E-07,6.955439E-08,8.010939E-09
78.04000,30.33000,0.00000,4.019889E-01,3.458108E-01,2.819111E-01,2.143874E-01,1.562311E-01,1.053985E-01,7.147709E-02,4.571151E-02,2.747322E-02,1.538933E-02,8.606495E-03,4.535293E-03,2.552801E-03,1.384822E-03,7.307517E-04,3.801335E-04,2.111118E-04,1.162527E-04,7.004663E-05
78.46000,17.45000,0.00000,5.822602E-02,4.545743E-02,3.251517E-02,2.109570E-02,1.308322E-02,7.403773E-03,4.297907E-03,2.326270E-03,1.161531E-03,5.248251E-04,2.326803E-04,9.195568E-05,3.871754E-05,1.488269E-05,5.189530E-06,1.573050E-06,4.559772E-07,1.043483E-07,2.130584E-08
79.95000,23.20000,0.00000,5.815603E-02,4.973985E-02,4.025757E-02,3.044686E-02,2.204541E-02,1.460747E-02,9.561809E-03,5.732012E-03,3.112280E-03,1.509012E-03,7.062267E-04,2.925022E-04,1.281759E-04,5.182518E-05,1.929424E-05,6.413195E-06,2.014781E-06,5.012072E-07,1.149128E-07
80.18000,13.00000,0.00000,4.765806E-02,3.796792E-02,2.800614E-02,1.906180E-02,1.261841E-02,7.814609E-03,4.962672E-03,2.950089E-03,1.600438E-03,7.627455E-04,3.404763E-04,1.288789E-04,5.014054E-05,1.707421E-05,5.091485E-06,1.304096E-06,3.067675E-07,4.618747E-08,5.352511E-09
85.10000,25.60000,0.00000,1.145910E-01,8.387871E-02,5.710697E-02,3.565786E-02,2.150633E-02,1.188338E-02,6.788283E-03,3.643629E-03,1.833708E-03,8.635659E-04,4.196929E-04,1.974413E-04,1.037998E-04,5.370861E-05,2.752332E-05,1.427246E-05,8.149898E-06,4.755493E-06,3.028535E-06
88.45000,22.65000,0.00000,1.298040E-01,1.043209E-01,7.685746E-02,5.108115E-02,3.209891E-02,1.819184E-02,1.045543E-02,5.552277E-03,2.715303E-03,1.214452E-03,5.447599E-04,2.240910E-04,9.987723E-05,4.119778E-05,1.537730E-05,4.968186E-06,1.577445E-06,4.549765E-07,1.535570E-07
91.73000,26.18000,0.00000,6.539464E-01,6.108217E-01,5.484704E-01,4.646853E-01,3.738701E-01,2.754770E-01,1.965930E-01,1.278692E-01,7.460941E-02,3.819452E-02,1.838996E-02,7.658902E-03,3.280290E-03,1.258523E-03,4.399528E-04,1.439769E-04,5.151617E-05,1.699612E-05,6.061627E-06
92.11000,25.48000,0.00000,6.526989E-01,6.055401E-01,5.385380E-01,4.507466E-01,3.579176E-01,2.597438E-01,1.828771E-01,1.172818E-01,6.736913E-02,3.390324E-02,1.609424E-02,6.626909E-03,2.832320E-03,1.096604E-03,3.900119E-04,1.305510E-04,4.779866E-05,1.604656E-05,5.838183E-06
92.72000,11.61000,0.00000,5.887663E-01,5.317790E-01,4.617629E-01,3.801184E-01,3.009312E-01,2.217571E-01,1.612116E-01,1.092423E-01,6.824677E-02,3.876125E-02,2.131871E-02,1.065856E-02,5.573798E-03,2.730428E-03,1.253249E-03,5.397888E-04,2.433866E-04,1.060403E-04,5.338066E-05
93.94000,24.78000,0.00000,7.299125E-01,6.925764E-01,6.337921E-01,5.446775E-01,4.379533E-01,3.168055E-01,2.202344E-01,1.392265E-01,7.948475E-02,4.040844E-02,1.971382E-02,8.470772E-03,3.764511E-03,1.494884E-03,5.208689E-04,1.571478E-04,4.895321E-05,1.271467E-05,3.111929E-06
