# mean, investigation_time=1.0, imt="SA(0.2)"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,3.802612E-01,3.508201E-01,3.077244E-01,2.514388E-01,1.937850E-01,1.357426E-01,9.298593E-02,5.882490E-02,3.432172E-02,1.836030E-02,9.655571E-03,4.657853E-03,2.379077E-03,1.138117E-03,5.045294E-04,2.027458E-04,8.072377E-05,2.901287E-05,1.155198E-05
72.61000,23.03000,0.00000,1.442771E-01,1.238169E-01,9.642338E-02,6.623140E-02,4.192322E-02,2.344818E-02,1.313436E-02,6.720224E-03,3.129290E-03,1.314114E-03,5.525551E-04,2.156107E-04,9.466281E-05,4.008411E-05,1.608228E-05,5.856853E-06,2.092002E-06,6.526923E-07,2.290468E-07
72.85000,19.11000,0.00000,1.900826E-01,1.653939E-01,1.318482E-01,9.390326E-02,6.226518E-02,3.706523E-02,2.215136E-02,1.225570E-02,6.270089E-03,2.942604E-03,1.372255E-03,5.813300E-04,2.630083E-04,1.094055E-04,4.101673E-05,1.335123E-05,4.161102E-06,1.070432E-06,3.010410E-07
73.75000,17.40000,0.00000,3.285537E-01,3.119788E-01,2.868043E-01,2.521236E-01,2.136640E-01,1.697284E-01,1.312318E-01,9.376267E-02,6.071443E-02,3.481266E-02,1.869784E-02,8.803049E-03,4.249056E-03,1.855380E-03,7.206532E-04,2.406335E-04,7.622584E-05,1.986216E-05,5.693755E-06
74.80000,34.08000,0.00000,6.380106E-01,6.086957E-01,5.641336E-01,4.990149E-01,4.199789E-01,3.231951E-01,2.377459E-01,1.588593E-01,9.582702E-02,5.223341E-02,2.810913E-02,1.430021E-02,7.984773E-03,4.416714E-03,2.417663E-03,1.297151E-03,7.272000E-04,4.013544E-04,2.435398E-04
76.95000,8.50000,0.00000,8.920786E-03,7.670864E-03,6.023055E-03,4.223313E-03,2.751826E-03,1.581297E-03,8.908981E-04,4.464178E-04,1.982448E-04,7.866440E-05,3.180298E-05,1.210398E-05,5.237299E-06,2.203933E-06,8.908427E-07,3.296663E-07,1.176190E-07,3.479765E-08,1.047205E-08
77.11000,28.56000,0.00000,1.704058E-01,1.532982E-01,1.311228E-01,1.049451E-01,8.022933E-02,5.662496E-02,3.955733E-02,2.582183E-02,1.570978E-02,8.830708E-03,4.867751E-03,2.448066E-03,1.277258E-03,6.110921E-04,2.625918E-04,9.762985E-05,3.431392E-05,1.011351E-05,3.229510E-06
77.58000,12.98000,0.00000,3.302403E-02,2.855297E-02,2.247476E-02,1.549111E-02,9.593904E-03,5.002637E-03,2.506394E-03,1.081203E-03,3.994849E-04,1.274548E-04,4.182608E-05,1.344863E-05,5.397590E-06,2.216214E-06,8.929646E-07,3.300257E-07,1.176609E-07,3.450862E-08,1.031628E-08
78.04000,30.33000,0.00000,4.839270E-01,4.440959E-01,3.927233E-01,3.301091E-01,2.669878E-01,2.018338E-01,1.509679E-01,1.066937E-01,7.105914E-02,4.436938E-02,2.741146E-02,1.587600E-02,9.579048E-03,5.503773E-03,3.015869E-03,1.580883E-03,8.611137E-04,4.617127E-04,2.747671E-04
78.46000,17.45000,0.00000,6.566138E-02,5.765228E-02,4.677870E-02,3.432009E-02,2.350917E-02,1.434498E-02,8.594585E-03,4.664036E-03,2.303818E-03,1.042576E-03,4.752580E-04,1.989401E-04,8.971388E-05,3.754075E-05,1.439191E-05,4.886820E-06,1.602267E-06,4.445910E-07,1.281685E-07
79.95000,23.20000,0.00000,6.778248E-02,6.165220E-02,5.309766E-02,4.261564E-02,3.243612E-02,2.244099E-02,1.511064E-02,9.290062E-03,5.194108E-03,2.615131E-03,1.279844E-03,5.657927E-04,2.674448E-04,1.190543E-04,4.943480E-05,1.840932E-05,6.599272E-06,1.944169E-06,5.874834E-07
80.18000,13.00000,0.00000,5.294908E-02,4.700789E-02,3.890824E-02,2.946324E-02,2.106473E-02,1.375062E-02,8.973770E-03,5.461051E-03,3.072947E-03,1.563899E-03,7.616914E-04,3.224215E-04,1.393332E-04,5.259983E-05,1.688179E-05,4.476039E-06,1.136979E-06,2.231981E-07,4.479472E-08
85.10000,25.60000,0.00000,1.862302E-01,1.522673E-01,1.150669E-01,7.898211E-02,5.144183E-02,3.051209E-02,1.842395E-02,1.044107E-02,5.573354E-03,2.804166E-03,1.438107E-03,6.967797E-04,3.659714E-04,1.859101E-04,9.230021E-05,4.532362E-05,2.412288E-05,1.309988E-05,8.057807E-06
88.45000,22.65000,0.00000,1.593423E-01,1.415865E-01,1.170886E-01,8.783574E-02,6.128677E-02,3.807619E-02,2.324152E-02,1.290168E-02,6.503054E-03,2.968205E-03,1.353091E-03,5.734983E-04,2.682031E-04,1.194391E-04,4.949395E-05,1.833302E-05,6.625610E-06,2.124214E-06,7.796166E-07
91.73000,26.18000,0.00000,7.109281E-01,6.909167E-01,6.555228E-01,5.968486E-01,5.188094E-01,4.166477E-01,3.213717E-01,2.282619E-01,1.479079E-01,8.619867E-02,4.782421E-02,2.346422E-02,1.168563E-02,5.221645E-03,2.061784E-03,7.107575E-04,2.459736E-04,7.934970E-05,3.140445E-05
92.11000,25.48000,0.00000,7.087386E-01,6.868094E-01,6.487699E-01,5.867068E-01,5.055889E-01,4.017024E-01,3.070082E-01,2.162338E-01,1.390842E-01,8.046383E-02,4.431721E-02,2.161449E-02,1.075832E-02,4.840746E-03,1.961508E-03,7.162987E-04,2.691939E-04,9.579760E-05,4.006643E-05
92.72000,11.61000,0.00000,6.850285E-01,6.509043E-01,6.022474E-01,5.374408E-01,4.655469E-01,3.813922E-01,3.052740E-01,2.289100E-01,1.593593E-01,1.023856E-01,6.424828E-02,3.767788E-02,2.305298E-02,1.355413E-02,7.688262E-03,4.198357E-03,2.341015E-03,1.224370E-03,6.657742E-04
93.94000,24.78000,0.00000,7.685937E-01,7.521624E-01,7.249229E-01,6.791257E-01,6.138759E-01,5.186883E-01,4.176245E-01,3.058402E-01,2.000734E-01,1.159861E-01,6.440326E-02,3.260183E-02,1.741603E-02,8.863133E-03,4.327693E-03,2.030797E-03,9.888215E-04,4.514949E-04,2.181257E-04
