# mean, investigation_time=1.0, imt="SA(1.0)"
lon,lat,depth,poe-0.0047,poe-0.0068,poe-0.01,poe-0.015,poe-0.022,poe-0.033,poe-0.047,poe-0.068,poe-0.1,poe-0.15,poe-0.22,poe-0.33,poe-0.47,poe-0.68,poe-1.0,poe-1.5,poe-2.2,poe-3.3,poe-4.7
69.66000,23.25000,0.00000,1.352149E-01,9.842110E-02,6.751335E-02,4.328644E-02,2.720941E-02,1.589594E-02,9.580899E-03,5.447455E-03,2.912907E-03,1.455828E-03,7.343524E-04,3.447603E-04,1.721938E-04,7.931588E-05,3.297930E-05,1.225687E-05,4.614079E-06,1.560758E-06,5.664770E-07
72.61000,23.03000,0.00000,3.157077E-02,2.143832E-02,1.377927E-02,8.248069E-03,4.805784E-03,2.523959E-03,1.335986E-03,6.296709E-04,2.612173E-04,9.619273E-05,3.620455E-05,1.276209E-05,5.154732E-06,1.993244E-06,7.275431E-07,2.494014E-07,8.924903E-08,2.852416E-08,9.719481E-09
72.85000,19.11000,0.00000,3.974154E-02,2.612664E-02,1.614755E-02,9.241485E-03,5.145230E-03,2.569790E-03,1.311064E-03,6.116713E-04,2.638816E-04,1.058915E-04,4.363239E-05,1.645193E-05,6.721217E-06,2.502347E-06,8.414831E-07,2.512079E-07,7.346956E-08,1.674350E-08,3.437745E-09
73.75000,17.40000,0.00000,1.471356E-01,1.113994E-01,7.884325E-02,5.174721E-02,3.303172E-02,1.948595E-02,1.175752E-02,6.616484E-03,3.432651E-03,1.610438E-03,7.363146E-04,2.981181E-04,1.266568E-04,4.841972E-05,1.658445E-05,5.009804E-06,1.471983E-06,3.336458E-07,6.741429E-08
74.80000,34.08000,0.00000,3.942375E-01,3.200085E-01,2.437011E-01,1.714758E-01,1.154859E-01,7.120011E-02,4.441663E-02,2.604109E-02,1.443539E-02,7.615301E-03,4.150826E-03,2.196606E-03,1.263419E-03,7.025108E-04,3.727774E-04,1.858849E-04,9.311696E-05,4.267050E-05,2.046186E-05
76.95000,8.50000,0.00000,8.415936E-03,5.359699E-03,3.104542E-03,1.598370E-03,7.817491E-04,3.354012E-04,1.503963E-04,6.204282E-05,2.369045E-05,8.284213E-06,2.962335E-06,9.774026E-07,3.730088E-07,1.357781E-07,4.500038E-08,1.257411E-08,3.232498E-09,6.109397E-10,9.353011E-11
77.11000,28.56000,0.00000,5.919270E-02,4.366132E-02,3.062094E-02,2.026002E-02,1.321813E-02,8.088411E-03,5.091031E-03,3.022954E-03,1.676459E-03,8.548005E-04,4.291874E-04,1.957485E-04,9.463967E-05,4.309017E-05,1.883595E-05,8.012117E-06,3.574117E-06,1.474341E-06,6.535914E-07
77.58000,12.98000,0.00000,1.587747E-02,1.060797E-02,6.582303E-03,3.736608E-03,2.054384E-03,1.017119E-03,5.179923E-04,2.396682E-04,9.919463E-05,3.590791E-05,1.272118E-05,4.010168E-06,1.429115E-06,4.667018E-07,1.304700E-07,2.778202E-08,4.869421E-09,6.001001E-10,8.193084E-11
78.04000,30.33000,0.00000,2.292151E-01,1.742496E-01,1.251054E-01,8.447161E-02,5.631769E-02,3.566728E-02,2.354222E-02,1.505045E-02,9.291433E-03,5.473759E-03,3.230624E-03,1.789383E-03,1.044932E-03,5.906317E-04,3.288826E-04,1.824128E-04,1.070407E-04,6.152608E-05,3.789945E-05
78.46000,17.45000,0.00000,1.875513E-02,1.267621E-02,7.944728E-03,4.522087E-03,2.463442E-03,1.194833E-03,5.990730E-04,2.783369E-04,1.199927E-04,4.724842E-05,1.867070E-05,6.717046E-06,2.723592E-06,1.056213E-06,3.771546E-07,1.141869E-07,3.091029E-08,5.661599E-09,7.658549E-10
